zip,latitude,longitude
07506,40.9564,-74.1569
07514,40.9248,-74.1467
07438,41.0302,-74.5198
07502,40.9199,-74.1932
07465,41.0544,-74.279
07023,40.6419,-74.3868
08742,40.0806,-74.0595
08054,39.9478,-74.9036
08831,40.3192,-74.4285
10301,40.6316,-74.0927
10312,40.5457,-74.1792
10306,40.5682,-74.1184
10303,40.6301,-74.1607
10310,40.6324,-74.1171
10308,40.5518,-74.1526
10314,40.6039,-74.1472
10304,40.6102,-74.0878
10309,40.5352,-74.2116
10305,40.5973,-74.0768
10302,40.6306,-74.1379
08823,40.4421,-74.5369
10307,40.5085,-74.2445
07840,40.8529,-74.8343
08876,40.588,-74.6874
07934,40.7219,-74.6707
07921,40.6571,-74.6432
08880,40.5523,-74.5311
07420,41.0301,-74.2965
07843,40.939,-74.6616
07826,41.1705,-74.75
07419,41.1467,-74.5874
07208,40.6747,-74.2239
07033,40.6759,-74.2944
07092,40.6785,-74.3588
08865,40.7079,-75.1507
07751,40.3529,-74.2779
08829,40.6684,-74.8937
08844,40.4775,-74.6272
08251,39.0219,-74.9354
08810,40.3825,-74.5111
08016,40.068,-74.8454
07760,40.3707,-74.0084
08009,39.7788,-74.9308
08536,40.3324,-74.5688
07722,40.3012,-74.178
08807,40.5904,-74.6267
08852,40.3869,-74.5558
08730,40.1077,-74.0635
08360,39.4818,-75.0091
08724,40.0874,-74.1152
08753,39.9771,-74.1565
08080,39.7473,-75.0899
08609,40.2248,-74.741
07734,40.4414,-74.1306
08088,39.8604,-74.6693
07764,40.2878,-74.0162
08060,40.0086,-74.7896
07088,40.7179,-74.2829
08505,40.1431,-74.7032
08723,40.0389,-74.1109
08887,40.5206,-74.7946
08075,40.0293,-74.9497
08833,40.6466,-74.829
07021,40.8279,-74.2797
08721,39.9093,-74.1549
08750,40.1345,-74.0436
08230,39.2154,-74.7075
08824,40.4208,-74.5529
07712,40.2507,-74.0486
08690,40.2336,-74.6576
08102,39.9512,-75.1186
07647,41.0086,-73.9389
08629,40.2196,-74.7334
08270,39.2716,-74.7968
08832,40.5192,-74.3021
08812,40.5897,-74.4639
08051,39.787,-75.1785
07980,40.6774,-74.4968
08053,39.8845,-74.9067
08091,39.8051,-74.9255
08104,39.9186,-75.1078
08012,39.7901,-75.0367
07068,40.8203,-74.3047
08204,38.9711,-74.9214
08837,40.5325,-74.3375
08610,40.2016,-74.705
08502,40.4483,-74.6557
08691,40.2197,-74.5939
08534,40.3339,-74.7944
08550,40.2669,-74.6511
07758,40.4289,-74.1083
08050,39.705,-74.2604
08850,40.4493,-74.439
07082,40.9277,-74.3428
08535,40.2739,-74.7162
08648,40.2171,-74.7429
07606,40.8634,-74.0456
07701,40.3584,-74.0681
08731,39.8444,-74.1973
07976,40.7347,-74.4845
08087,39.5881,-74.3646
07716,40.4015,-74.0309
08736,40.1217,-74.0611
07850,40.9087,-74.6554
08527,40.121,-74.3017
07505,40.9166,-74.174
08619,40.2418,-74.6962
08884,40.3847,-74.3894
07842,40.944,-74.4927
08322,39.6156,-75.0409
07746,40.3182,-74.2639
08401,39.3664,-74.4317
08005,39.7552,-74.247
07738,40.3369,-74.1205
08093,39.8605,-75.1323
08805,40.5681,-74.5397
08869,40.5711,-74.6377
07924,40.7225,-74.5778
08330,39.432,-74.6962
08234,39.3741,-74.6118
08055,39.8637,-74.8223
08551,40.4459,-74.8288
08628,40.2655,-74.8168
08010,40.0565,-74.9114
08037,39.638,-74.7728
08085,39.7529,-75.3362
08701,40.085,-74.2042
07737,40.4177,-74.0623
08361,39.4655,-74.9653
08052,39.9511,-74.9946
08103,39.9351,-75.1117
08889,40.6156,-74.7724
08802,40.695,-75.0281
08094,39.665,-74.971
08057,39.9683,-74.9533
08530,40.3731,-74.9266
07847,40.8819,-74.621
07930,40.7892,-74.6776
08809,40.6412,-74.9088
08007,39.8651,-75.0564
08835,40.5399,-74.5934
08501,40.1589,-74.5909
08558,40.4173,-74.6938
07717,40.1918,-74.0167
08510,40.147,-74.609
08514,40.1399,-74.465
08559,40.4397,-74.9554
07732,40.4037,-73.9915
08512,40.3039,-74.5065
07825,40.9674,-74.9651
08312,39.659,-75.0942
08801,40.6287,-74.8855
07720,40.2023,-74.0132
08243,39.154,-74.7005
07703,40.3177,-74.039
08560,40.3077,-74.8655
08620,40.167,-74.6488
08836,40.6,-74.5572
08201,39.4218,-74.4949
07860,41.0695,-74.8069
07077,40.5542,-74.2607
08827,40.6774,-74.9622
08317,39.4031,-74.8316
08242,39.0196,-74.8756
07416,41.1164,-74.5865
07739,40.3354,-74.0413
08525,40.3902,-74.771
08738,40.0261,-74.0562
07702,40.3282,-74.0589
08848,40.5929,-75.1025
08542,40.3535,-74.6594
08065,40.0037,-75.0257
07756,40.2116,-74.0093
08310,39.537,-74.8895
07422,41.1826,-74.4564
07863,40.8105,-75.0019
08553,40.401,-74.64
08402,39.3286,-74.509
08611,40.2171,-74.7429
08752,39.9222,-74.0795
08735,39.9775,-74.0704
08638,40.251,-74.7627
08853,40.5293,-74.7401
07857,40.8985,-74.6985
08555,40.2214,-74.4747
08804,40.6437,-75.0966
08757,39.9715,-74.2512
07830,40.7162,-74.8152
07821,40.9614,-74.7524
08722,39.9302,-74.1961
08533,40.0713,-74.5067
07827,41.3023,-74.754
08739,40.0026,-74.0604
08215,39.5331,-74.6177
08022,40.0642,-74.6899
07757,40.3157,-74.0164
08733,40.0263,-74.3254
08090,39.7993,-75.1536
07823,40.8308,-75.0503
08515,40.1151,-74.6393
08751,39.9466,-74.0765
08741,39.9347,-74.168
07435,41.0647,-74.4359
08049,39.8538,-75.0393
08826,40.7134,-74.9162
08740,39.926,-74.1351
08518,40.118,-74.8055
07852,40.878,-74.6554
08758,39.7896,-74.1954
08202,39.0951,-74.7262
07865,40.7906,-74.9167
08886,40.6937,-75.111
07097,40.7328,-74.0755
08006,39.7512,-74.1146
08858,40.6726,-74.7474
08014,39.8016,-75.3478
08061,39.8097,-75.2082
08032,39.7788,-75.0601
08248,39.1992,-74.6554
08732,39.9432,-74.1468
08640,40.2171,-74.7429
08077,40.002,-74.9952
08341,39.5155,-74.9467
07462,41.185,-74.5332
08867,40.5992,-74.9576
08056,39.7857,-75.2498
08562,40.072,-74.5731
07882,40.7582,-74.9914
08063,39.8664,-75.1794
08205,39.4745,-74.4575
07848,41.0761,-74.6912
08260,38.9949,-74.838
08244,39.3223,-74.6008
08554,40.1154,-74.7772
07444,40.9655,-74.3016
08027,39.8231,-75.2751
08106,39.891,-75.0724
08825,40.5208,-75.0325
08641,40.2171,-74.7429
08734,39.862,-74.1668
08092,39.6627,-74.2885
07418,41.2356,-74.4885
08026,39.8365,-74.971
08071,39.7312,-75.1297
08107,39.908,-75.0849
08203,39.4101,-74.3646
08086,39.8457,-75.1943
08029,39.8404,-75.0697
08062,39.7252,-75.2065
08221,39.3469,-74.5807
08247,39.0533,-74.762
08226,39.2709,-74.5875
07979,40.7026,-74.7276
07832,40.9388,-75.055
08720,40.1389,-74.1122
89015,36.0357,-114.9718
89121,36.1232,-115.0902
89129,36.245,-115.2743
89142,36.148,-115.0404
89131,36.2956,-115.2419
89148,36.0588,-115.3104
89147,36.1128,-115.2801
89030,36.2115,-115.1241
89081,36.2583,-115.1068
89169,36.1234,-115.1429
89084,36.2815,-115.1482
89178,35.9977,-115.2861
89086,36.2809,-115.1349
89117,36.1302,-115.2755
89002,36.0008,-114.9588
89183,35.9959,-115.1576
89108,36.2044,-115.2233
89101,36.1721,-115.1224
89107,36.1705,-115.2176
89109,36.126,-115.1454
89145,36.1693,-115.2828
89138,36.1666,-115.3613
89052,35.9878,-115.1167
89102,36.1433,-115.2004
89044,35.9025,-115.1789
89106,36.1847,-115.1617
89146,36.1424,-115.2242
89123,36.0383,-115.1462
89122,36.1205,-115.0523
89118,36.0811,-115.2169
89031,36.2589,-115.1718
89104,36.152,-115.1092
89141,36.0104,-115.2073
89113,36.0854,-115.2566
89143,36.3223,-115.2932
89130,36.2471,-115.221
89144,36.1781,-115.3183
89149,36.2765,-115.2885
89158,36.175,-115.1372
89166,36.3265,-115.3398
89074,36.0384,-115.0857
89128,36.1968,-115.2644
12345,42.8142,-73.9396
10026,40.8019,-73.9531
10954,41.0977,-74.0109
10036,40.7597,-73.9918
10168,40.7519,-73.9768
10021,40.7685,-73.9588
10013,40.7185,-74.0025
10065,40.7651,-73.9638
10005,40.7056,-74.0083
10012,40.7255,-73.9983
10010,40.7375,-73.9813
11428,40.7208,-73.7433
10029,40.7918,-73.9447
10031,40.8246,-73.9507
10011,40.7402,-73.9996
11762,40.6807,-73.4444
10022,40.7571,-73.9657
10016,40.7443,-73.9781
11364,40.7428,-73.7588
10009,40.7262,-73.9796
10040,40.8583,-73.9296
11357,40.7851,-73.8096
11421,40.6913,-73.8585
10024,40.7864,-73.9764
10027,40.8116,-73.955
10003,40.7313,-73.9892
10451,40.8222,-73.9217
10453,40.852,-73.9129
10019,40.7651,-73.9858
10025,40.7975,-73.9683
11109,40.7454,-73.9575
10538,40.9351,-73.7571
11751,40.7348,-73.2221
10583,40.9927,-73.7995
10462,40.8434,-73.8602
10018,40.7547,-73.9925
10705,40.9177,-73.895
10023,40.7764,-73.9827
11368,40.7453,-73.8611
11429,40.709,-73.7401
11509,40.5887,-73.7255
10467,40.8737,-73.8712
10280,40.7105,-74.0163
10475,40.8729,-73.8278
11365,40.7374,-73.7951
10038,40.7101,-74.0013
10075,40.7143,-74.006
10701,40.9461,-73.8669
11363,40.7722,-73.7454
11692,40.5923,-73.7933
10039,40.8265,-73.9383
11385,40.7036,-73.8961
11101,40.7446,-73.9345
11545,40.8281,-73.6076
10032,40.8382,-73.942
10006,40.7085,-74.0135
11106,40.7608,-73.9295
10282,40.7166,-74.0146
11372,40.7513,-73.883
10028,40.7763,-73.9529
10452,40.8376,-73.9216
10030,40.8183,-73.9426
11436,40.6763,-73.7966
11003,40.6976,-73.7049
11358,40.7606,-73.7968
11758,40.6682,-73.4588
10454,40.8085,-73.9198
10037,40.8135,-73.9381
11373,40.7351,-73.8776
10468,40.8662,-73.9003
11202,40.6451,-73.945
11433,40.6969,-73.7877
11377,40.745,-73.9069
10017,40.7517,-73.9707
10035,40.8011,-73.9371
10007,40.7139,-74.007
10522,41.0118,-73.8665
10703,40.9518,-73.8852
11423,40.7142,-73.7677
11520,40.6536,-73.5866
10801,40.9166,-73.7877
11413,40.6645,-73.7559
10553,40.9086,-73.8221
11554,40.7149,-73.5561
11375,40.7229,-73.8473
10466,40.8904,-73.8503
11360,40.7807,-73.7812
10528,40.9719,-73.7181
10044,40.7618,-73.9505
10460,40.8409,-73.8794
11432,40.7119,-73.7944
10465,40.8261,-73.8196
10580,40.9734,-73.6907
10461,40.8465,-73.841
10552,40.9231,-73.8299
10034,40.8662,-73.9221
10456,40.8316,-73.9099
10530,41.0197,-73.8074
10033,40.8496,-73.9356
11104,40.7436,-73.9216
10459,40.8247,-73.894
11704,40.7135,-73.3546
11102,40.7706,-73.9265
11550,40.7049,-73.6176
11412,40.6958,-73.7617
11418,40.6982,-73.8345
11369,40.7613,-73.8739
10469,40.8702,-73.8495
10458,40.8633,-73.8895
10470,40.9,-73.8622
10464,40.8469,-73.7874
11243,40.6451,-73.945
11050,40.835,-73.6964
10463,40.8798,-73.9067
10550,40.9079,-73.838
10471,40.9011,-73.9053
11553,40.702,-73.592
11530,40.7245,-73.6487
11710,40.6729,-73.5365
11374,40.7278,-73.8602
11501,40.7469,-73.6398
11598,40.6326,-73.7141
10804,40.9491,-73.7863
11354,40.7667,-73.8241
10474,40.8139,-73.8841
11691,40.6006,-73.758
11434,40.6775,-73.7758
11419,40.6868,-73.823
11753,40.7881,-73.5331
10069,40.778,-73.9884
11693,40.6076,-73.8198
10604,41.0592,-73.7395
10577,41.0384,-73.7156
10543,40.9525,-73.735
11797,40.8154,-73.4716
11570,40.6637,-73.638
11367,40.728,-73.8195
11379,40.7173,-73.8792
11361,40.7627,-73.7745
11417,40.6769,-73.8448
10549,41.205,-73.7299
11414,40.6588,-73.8438
11415,40.7069,-73.8297
11103,40.7627,-73.9149
10533,41.0381,-73.8597
10805,40.9002,-73.781
11420,40.6744,-73.819
10004,40.7143,-74.006
11422,40.6621,-73.7353
11416,40.6838,-73.8514
10606,41.0247,-73.7781
11694,40.5766,-73.8428
11791,40.8146,-73.5024
11355,40.7536,-73.8226
10710,40.9656,-73.8434
11378,40.7239,-73.8997
11411,40.6947,-73.7374
10590,41.2553,-73.5402
11356,40.7855,-73.845
11105,40.7763,-73.911
10511,41.2583,-73.9412
10709,40.955,-73.8086
10603,41.0499,-73.7776
11370,40.7611,-73.8916
11427,40.7277,-73.7489
10706,40.9878,-73.863
11362,40.7591,-73.7326
11542,40.865,-73.6277
10601,41.033,-73.7652
10567,41.284,-73.8931
10506,41.1909,-73.6355
10514,41.1705,-73.7715
11366,40.7272,-73.7949
10536,41.2709,-73.6841
10598,41.2999,-73.7924
10510,41.1444,-73.835
11004,40.7481,-73.7114
10573,41.0222,-73.6798
10526,41.3004,-73.6479
10589,41.3346,-73.6951
10595,41.0856,-73.7776
11426,40.7347,-73.723
10708,40.9391,-73.8353
10523,41.0572,-73.8136
11581,40.6523,-73.7118
10566,41.2892,-73.9184
10562,41.1673,-73.8538
10591,41.0897,-73.844
10507,41.2344,-73.6915
10605,41.0141,-73.7552
11561,40.5877,-73.6595
11747,40.7946,-73.403
11741,40.7964,-73.0718
11577,40.7845,-73.6403
11950,40.8064,-72.8566
11510,40.6548,-73.6097
11021,40.7867,-73.727
10607,41.0398,-73.8117
10594,41.1182,-73.7733
11764,40.9436,-72.9913
11732,40.8472,-73.5349
11596,40.7592,-73.6449
11580,40.6742,-73.7057
11790,40.9068,-73.1277
11717,40.7809,-73.2503
11746,40.8143,-73.3634
10020,40.7354,-73.9968
11572,40.6362,-73.6375
11735,40.7315,-73.4327
11803,40.7781,-73.4816
11566,40.6685,-73.5536
11756,40.7254,-73.5166
11040,40.7294,-73.6828
11793,40.685,-73.5103
11771,40.866,-73.5272
11576,40.7984,-73.6477
11563,40.6571,-73.6741
11001,40.7236,-73.7058
11030,40.7934,-73.6888
11514,40.7512,-73.6119
11565,40.675,-73.6731
11010,40.701,-73.6758
11743,40.8676,-73.4102
11590,40.7557,-73.5723
11552,40.6929,-73.6539
11559,40.614,-73.733
11556,40.7548,-73.6018
11783,40.6795,-73.491
11568,40.7882,-73.5875
11575,40.6802,-73.5867
11709,40.9074,-73.5601
11507,40.7703,-73.6514
11023,40.7993,-73.7343
11548,40.8125,-73.6261
11560,40.8817,-73.5927
11804,40.765,-73.4575
11714,40.74,-73.4857
11579,40.846,-73.6436
11516,40.6236,-73.7264
11702,40.6957,-73.3257
11731,40.857,-73.3146
10504,41.136,-73.7009
11968,40.9043,-72.4103
11787,40.8542,-73.2138
10803,40.9045,-73.8073
11772,40.7609,-72.9871
11937,40.993,-72.179
10702,40.9312,-73.8987
11777,40.9457,-73.0611
11954,41.0459,-71.944
10041,40.7038,-74.0098
11975,40.9396,-72.2425
10102,40.7808,-73.9772
10101,40.7808,-73.9772
11729,40.7591,-73.3257
11766,40.9271,-73.0127
11978,40.8295,-72.6473
11976,40.9209,-72.3491
11963,40.982,-72.3067
10045,40.7086,-74.0087
11730,40.7282,-73.1805
11942,40.8428,-72.5813
10560,41.3414,-73.5929
11724,40.8601,-73.4423
11701,40.6842,-73.4171
10570,41.135,-73.7845
11930,40.9895,-72.0959
11949,40.8421,-72.8002
11697,40.5594,-73.9067
10111,40.7592,-73.9778
10132,40.7808,-73.9772
10112,40.7593,-73.9798
10576,41.2042,-73.5732
11757,40.6884,-73.3745
11725,40.843,-73.2799
11557,40.6404,-73.6957
11792,40.952,-72.8348
11005,40.7571,-73.7182
10518,41.2722,-73.602
11947,40.9495,-72.5815
11706,40.7051,-73.243
11960,40.8086,-72.7064
11713,40.7733,-72.9469
11940,40.809,-72.7538
11705,40.7444,-73.0542
11946,40.8726,-72.5202
11932,40.9339,-72.3077
11763,40.8174,-72.9852
11776,40.9136,-73.0464
11726,40.6778,-73.3963
11767,40.8462,-73.1482
11727,40.885,-73.0069
11901,40.9262,-72.652
11795,40.7117,-73.3007
11980,40.837,-72.9174
11768,40.9051,-73.3309
11798,40.7523,-73.3761
11755,40.8567,-73.1168
11752,40.7548,-73.1827
11738,40.8366,-73.0413
11779,40.8083,-73.1305
11742,40.8105,-73.0416
11939,41.1264,-72.3419
11796,40.732,-73.1
11971,41.0555,-72.429
10501,41.2946,-73.7611
10707,40.9569,-73.8198
10547,41.3143,-73.8508
10535,41.3385,-73.7947
11944,41.1039,-72.3674
10520,41.218,-73.8924
10517,41.3006,-73.8612
10505,41.3421,-73.7454
11951,40.7657,-72.8537
11977,40.818,-72.6699
11024,40.8171,-73.7416
11959,40.8226,-72.6012
10502,41.0113,-73.8413
10983,41.0278,-73.9491
11784,40.8699,-73.0448
11961,40.9018,-72.8881
10952,41.1163,-74.0736
10923,41.2021,-74.0005
10901,41.1177,-74.1241
10970,41.1901,-74.0436
10596,41.2548,-73.9587
10512,41.4432,-73.6815
11962,40.9305,-72.2707
10548,41.2496,-73.9446
11096,40.6205,-73.7474
10546,41.2015,-73.7926
11941,40.8297,-72.7283
11716,40.7678,-73.1163
10920,41.1487,-73.9413
11955,40.8095,-72.8229
10956,41.1472,-73.9962
10977,41.1158,-74.0474
11956,40.9915,-72.4759
11967,40.8015,-72.8676
11778,40.9492,-72.9357
10913,41.0626,-73.9629
11788,40.8231,-73.1958
10118,40.749,-73.9865
10993,41.209,-73.9821
10960,41.0914,-73.9252
11754,40.8861,-73.2438
11518,40.6404,-73.6674
11740,40.8621,-73.3646
10965,41.0629,-74.0159
11722,40.7866,-73.1961
11558,40.604,-73.6554
10532,41.1073,-73.796
11720,40.8705,-73.0822
10984,41.2078,-74.0154
11953,40.8782,-72.9525
11780,40.8813,-73.1591
11749,40.8067,-73.1709
11733,40.9426,-73.1116
11769,40.7382,-73.1297
11935,41.0139,-72.4803
11739,40.7297,-73.1607
11948,40.9674,-72.554
10588,41.3286,-73.8273
10994,41.0973,-73.9768
11020,40.7742,-73.7189
11933,40.9297,-72.7423
11952,40.9943,-72.5363
11569,40.5905,-73.5808
11765,40.8857,-73.5526
10968,41.0395,-73.9192
10962,41.0442,-73.9609
10964,41.0103,-73.925
11789,40.9567,-72.9742
11703,40.7321,-73.3236
10980,41.2292,-73.9962
10927,41.1971,-73.969
11782,40.7459,-73.0859
10976,41.0256,-73.9229
10986,41.2598,-73.9892
10974,41.1575,-74.2008
10989,41.1183,-73.943
10155,40.7611,-73.968
11794,40.9257,-73.1409
12571,42.0064,-73.8546
12508,41.5097,-73.9634
12540,41.6615,-73.745
12524,41.5404,-73.8979
11721,40.8929,-73.3754
11957,41.1437,-72.2879
12545,41.7803,-73.6885
11715,40.7501,-73.0352
11934,40.7997,-72.797
10527,41.3098,-73.753
12601,41.7035,-73.9117
11120,40.7448,-73.9487
10931,41.124,-74.1702
12533,41.5603,-73.7939
11430,40.6472,-73.7827
11424,40.6514,-73.8708
12564,41.5749,-73.5948
10278,40.7152,-74.0038
10154,40.7583,-73.9735
12594,41.6538,-73.5556
10597,41.3032,-73.6032
12522,41.7351,-73.587
12603,41.6907,-73.8621
10578,41.3259,-73.6551
11931,40.9445,-72.627
12590,41.595,-73.8876
11964,41.064,-72.3366
11547,40.8307,-73.6387
11719,40.7843,-72.8921
12582,41.5512,-73.7255
10162,40.7699,-73.9511
11786,40.9485,-72.8927
10281,40.7146,-74.015
11718,40.728,-73.2646
10123,40.7515,-73.9905
10541,41.3717,-73.7508
12563,41.4888,-73.5815
10336,,
10940,41.4512,-74.4701
10271,40.7089,-74.0111
10516,41.4414,-73.9335
10524,41.3621,-73.92
12866,43.0708,-73.7408
12206,42.6683,-73.7744
14471,42.7901,-77.5169
10509,41.4097,-73.5992
10579,41.3728,-73.8502
12570,41.6194,-73.6783
12534,42.247,-73.7552
11965,41.084,-72.3559
10950,41.3286,-74.1885
14120,43.0498,-78.851
12477,42.0738,-73.9797
14850,42.4406,-76.4966
12549,41.5333,-74.2534
13209,43.0847,-76.2405
10104,40.7609,-73.9799
11958,41.0392,-72.4666
12583,42.0579,-73.9025
11252,40.6451,-73.945
43206,39.9426,-82.9748
43207,39.9046,-82.9703
43103,39.7316,-82.9446
43212,39.9874,-83.0456
43123,39.8814,-83.0839
43215,39.9671,-83.0044
43068,39.9551,-82.8035
43081,40.1146,-82.9105
43017,40.1093,-83.1146
43065,40.1834,-83.0912
43147,39.9061,-82.7563
43205,39.9569,-82.9644
43228,39.9648,-83.126
43235,40.1088,-82.9742
43223,39.9388,-83.0463
43023,40.0788,-82.5194
43062,40.0009,-82.6687
43110,39.8349,-82.8044
43016,40.0985,-83.1537
43232,39.923,-82.8664
43082,40.1524,-82.882
43209,39.9539,-82.9301
43055,40.0724,-82.4046
43231,40.081,-82.9383
43203,39.9719,-82.9691
43224,40.0425,-82.9689
43026,40.0322,-83.1383
43035,40.1879,-82.9878
43119,39.9366,-83.1838
43031,40.1445,-82.6973
43130,39.7187,-82.6031
43085,40.0999,-83.0157
43001,40.106,-82.6077
43021,40.2011,-82.8749
43211,40.0118,-82.9732
43125,39.8581,-82.8872
43112,39.7957,-82.7084
43140,39.9001,-83.4439
43214,40.0535,-83.0187
43054,40.0847,-82.7988
45405,39.7899,-84.2135
43219,40.0326,-82.9103
43229,40.0839,-82.9726
43230,40.0347,-82.8726
43004,40.021,-82.8079
43824,40.3711,-81.7623
44212,41.2471,-81.828
44224,41.1748,-81.438
44303,41.1025,-81.5386
73119,35.421,-97.5616
73131,35.5797,-97.4691
19147,39.9362,-75.1563
19106,39.9474,-75.1473
19130,39.9677,-75.1735
19120,40.0343,-75.1213
19121,39.9811,-75.174
19146,39.9379,-75.1794
19144,40.0338,-75.1731
19103,39.9513,-75.1741
19104,39.9597,-75.2024
19138,40.0568,-75.1569
19142,39.9223,-75.2338
19141,40.0365,-75.1451
19122,39.978,-75.1459
19126,40.0568,-75.1379
19119,40.0547,-75.1866
19132,39.9954,-75.1698
19133,39.9925,-75.1415
19123,39.966,-75.151
19149,40.0369,-75.0664
19135,40.0247,-75.0518
19111,40.0596,-75.0818
19140,40.0118,-75.1456
19124,40.0178,-75.0895
19131,39.9845,-75.2282
19139,39.9612,-75.2303
19134,39.9925,-75.1133
19143,39.9448,-75.2288
19115,40.0903,-75.041
19148,39.9207,-75.1595
19153,39.9055,-75.2444
19114,40.0634,-74.999
19145,39.9227,-75.1812
19154,40.0897,-74.9781
19151,39.9772,-75.2545
19150,40.0726,-75.1706
19128,40.0402,-75.2231
19129,40.0118,-75.1861
19137,40.0008,-75.0727
19116,40.1166,-75.0198
19343,40.0846,-75.7711
19102,39.9489,-75.1661
19317,39.8648,-75.5885
19036,39.9048,-75.2946
19074,39.887,-75.2972
19060,39.852,-75.5007
19401,40.1245,-75.3304
19004,40.0118,-75.2342
19087,40.0612,-75.3999
19073,39.9863,-75.407
19032,39.8905,-75.2821
19085,40.0399,-75.3459
19038,40.1096,-75.155
19403,40.1496,-75.3796
19446,40.2378,-75.2955
19462,40.1077,-75.2796
19023,39.9176,-75.2696
19136,40.0422,-75.0244
19428,40.0825,-75.3044
19125,39.9788,-75.1262
19090,40.1567,-75.1269
19063,39.9188,-75.3991
19468,40.2075,-75.5329
19013,39.8498,-75.3747
19406,40.0956,-75.3737
19064,39.9296,-75.3338
19380,39.9845,-75.5962
19107,39.9487,-75.1593
19335,40.0161,-75.7183
19320,39.9843,-75.8253
19152,40.0606,-75.0471
19118,40.0723,-75.2034
19044,40.1821,-75.1479
19341,40.0468,-75.6432
19003,40.002,-75.2966
19041,40.0097,-75.3121
19342,39.9015,-75.5049
19050,39.9375,-75.2637
19473,40.2471,-75.4602
19127,40.0275,-75.2242
18964,40.2884,-75.341
19026,39.9503,-75.304
19027,40.075,-75.1315
19083,39.9774,-75.3106
19015,39.8654,-75.3885
19454,40.2166,-75.2565
19422,40.1576,-75.2799
19082,39.9579,-75.2681
19440,40.2778,-75.2975
19444,40.0896,-75.2601
19033,39.8901,-75.3296
19001,40.1238,-75.1148
19078,39.8784,-75.3215
18073,40.3911,-75.4866
17603,40.0091,-76.3671
19426,40.1913,-75.4373
19382,39.9441,-75.5882
19008,39.9747,-75.3602
19014,39.8643,-75.4332
19460,40.1267,-75.5272
19035,40.0451,-75.2821
19002,40.1809,-75.2156
19018,39.9218,-75.2876
18041,40.4119,-75.5056
19086,39.8871,-75.3721
19061,39.8295,-75.4354
19464,40.2635,-75.6172
19096,40.0,-75.276
19438,40.2659,-75.3883
19095,40.0867,-75.1524
19072,40.0177,-75.2594
19525,40.3059,-75.5953
19010,40.0236,-75.3295
19022,39.8685,-75.3374
19070,39.9063,-75.3238
19076,39.8857,-75.3082
19029,39.8621,-75.2971
19094,39.876,-75.3463
18076,40.3758,-75.4846
19373,39.9041,-75.5313
19046,40.098,-75.1078
19355,40.0468,-75.531
18969,40.3205,-75.352
19006,40.1284,-75.0607
19040,40.1785,-75.1072
19079,39.9035,-75.2695
19475,40.1765,-75.5697
19312,40.0412,-75.4475
18614,41.5232,-76.4021
19465,40.1919,-75.6653
18042,40.6516,-75.224
19348,39.855,-75.7
18974,40.2067,-75.0905
18940,40.263,-74.9555
18074,40.3157,-75.5022
19025,40.1431,-75.1624
19021,40.0933,-74.8991
19043,39.9003,-75.3087
19492,40.2901,-75.503
18426,41.3321,-75.2819
18301,41.0367,-75.1735
19311,39.8219,-75.7687
19067,40.2084,-74.8291
19034,40.1386,-75.2022
19012,40.0603,-75.1048
18951,40.4411,-75.3507
18902,40.3477,-75.0968
18960,40.362,-75.319
19020,40.1109,-74.9378
19030,40.1748,-74.8519
19405,40.103,-75.3402
18360,40.9877,-75.2485
18966,40.1868,-75.0071
18933,40.3286,-75.1028
19056,40.1519,-74.8826
18976,40.2464,-75.1354
19066,40.003,-75.2503
19007,40.1159,-74.8536
18977,40.2849,-74.8778
19047,40.1813,-74.9104
18914,40.2892,-75.2149
18932,40.2888,-75.2555
18944,40.3765,-75.2648
19057,40.1434,-74.8614
18938,40.3556,-74.9839
18929,40.2566,-75.0961
19055,40.1483,-74.8371
29715,35.0108,-80.9266
29527,33.7827,-79.1473
29730,34.9151,-81.0129
29073,33.8632,-81.2351
29063,34.1103,-81.1966
77373,30.0532,-95.3773
77042,29.7404,-95.5589
78660,30.4421,-97.6299
77459,29.5704,-95.5423
78641,30.5835,-97.8575
77069,29.9863,-95.5208
78704,30.2428,-97.7658
37210,36.1379,-86.741
38125,35.0312,-89.8124
38111,35.1076,-89.9457
38109,35.0425,-90.0732
38135,35.2323,-89.8509
38023,35.4452,-89.9236
38118,35.0514,-89.9265
38115,35.0579,-89.864
38114,35.0981,-89.9825
37421,35.025,-85.1459
37404,35.0306,-85.2722
37013,36.0595,-86.6592
37203,36.1504,-86.7916
37205,36.1114,-86.869
37076,36.1848,-86.6002
37209,36.1546,-86.8602
37067,35.9121,-86.7655
37115,36.2604,-86.7046
37215,36.0986,-86.8219
37014,35.8566,-86.6633
37064,35.9328,-86.8788
37207,36.2195,-86.774
37216,36.2125,-86.7257
37069,35.9796,-86.9106
37214,36.1633,-86.6609
37221,36.0662,-86.9639
37027,36.0063,-86.7909
37208,36.1762,-86.8076
37189,36.2744,-86.8292
37138,36.2416,-86.6117
37204,36.1067,-86.7743
37415,35.1273,-85.2802
37211,36.0725,-86.724
37218,36.2071,-86.8456
37135,35.9307,-86.6829
37206,36.1798,-86.7411
37212,36.1337,-86.8006
37179,35.809,-86.8913
37188,36.46,-86.6705
37228,36.1901,-86.8053
37219,36.1678,-86.7837
37217,36.1052,-86.6591
37080,36.329,-86.9163
37220,36.0641,-86.7697
37075,36.3054,-86.6072
